index,text,label
1377406254839078914,"""تو داستانی هستی با رویاهای خودم رویاهایی مثل اون افتاب روشندر قلب هیجان زده ام تو رو محکم نگه میدارم #dreaming#SUPERJUNIOR @SJofficial""",1
1377399774240931840,"""پشمام:))) خوشم اومد خدایی""",1
1003007908819369986,"""موقع صاعقه مراقب تلفن همراه خود باشید، اگر نمیخواهید گوشی را خاموش کنید آنتن آن را قطع کنید(در حالت پرواز قرار دهید). زیرا خطر فقط در آنتن گوشی شماست که میتواند موجب برخورد صاعقه با شما گردد وگرنه کارکردن با سایر پوشه های گوشی مثل گالری، بازی ها، موزیک و غیره مانعی ندارد.""",2
1377407447833268225,"""نامرد اگه اینو اول نکشی""",2
1002224126851993611,"""من یکی از معروفترین روانشناسان تهران رو میشناسم که مولف هم هست و کتاب و سی دی زیاد داره و برای وقت گرفتن چند ماه باید معطل بود که هم به گفته خودش به مریضاش تجاوز میکنه و هم صحبتهای جنسی خیلی خیلی بیمارگونه ای با مراجعه کننده ها داره""",3
1377410045164486661,"""عه دکتر کی و چرا؟!خیلی زود بهبودی حاصل میشه انشاالله به لطف اون همه کمکی که به سایرین و خانواده من کردید تا خوب شدنمنتظریم بنويسيد ازین جنگ ناجوانمردانه چینی""",1
1001494035461230598,"""امروز بطور اتفاقی #ماه_عسل رو دیدم علیرغم انتقادم به برنامه تکراری #احسان_علیخانی واینکه فقط مشکلات و اتفاقات ناگوار را مطرح میکند،امروز برنامه فوق العاده بود تجربه همراه ارائه راهکار و نشان دادن اینکه تنها راه پیشگیری #آموزش استشکستن تابوی #ایدز#مشارکت_اجتماعی#آموزش""",1
1001877177443471360,"""سومالی که میگن تو محله ماس14روز مارمضون اومده آقا دریغ از یه کاسه فرنی که همسایه ها نذری بدن!خیلی قحطی شدیدهخدا پدر مادر محرم رو بیامرزه یه قیمه رو میدندردش اینه فردا بچه محلا از هم گله میکنن اقا پول شمارو کی میخواد بخوره یه نذری نمیدین!!همه منتظرن یکی دیگه بده:))""",3
1377392063872786433,"""اشتباه می‌کنید گرامی؛ آمار رسمی استانی رو ببینید:""",2
1001619023891714048,"""ما در انتضار ایستاده ایم""",3
1377398868250267652,"""بابا این ول نمیکنه غزل جون همیشه اینطوری بوده این دوستتون؟""",3
1002001964463509505,"""آره.کتاب شاهدبازی در ادب فارسی استاد شمیسا ک بخونی کامل میاد دستت ک چه خبر بوده.البته جزو کتابای ممنوعس..این قضیه ریشه تاریخی داره ..خیلیم تو نگاهمون ب شعرا تاثیر داره.تو فهم شعراشون.""",1
1377406108281798656,"""تو جامعه ای که عدالت محور قرار بگیره اقتدار حکومت از بین میره""",2
1002954469414526976,"""چه فایده از « آزادی » گفتن برای مردمی که ژنتیکی دیکتاتورن ؟""",3
1377395711940067329,"""خوب شد گفتی وگرنه بچه بعدی فکر میکردم قرص خواب خورده""",2
1377401580798898179,"""۴ تا پیج خوبم که لایواشونو بعضی وقتا گوش می دادم همه رفتن تو کلاب هاوس 🤦🏻‍♀️ بمیرم دیگه یه سوشیال مدیای جدید وارد زندگیم نمی کنم. برین خوش باشین همه همون جا""",3
1377403297506734081,"""چون تجربه به مرور به دست میاد.واقعاً خوب بود ویدیوهات و تو همین یه پلی‌لیست، ریلکس‌تر شدنت کامل مشهوده.""",1
1377398107206418432,"""دارم از وطنم و مردمم در برابر وطن فروش خائنی مثل تو دفاع می کنم#آری_به_جمهوری_اسلامی""",3
1001169413457006592,"""مهم نیست کجای دنیاست.. قلب ش برای مردم می تپد""",1
1377391306520072195,"""با هیچکدوم بازی نکنید😅""",2
1377381023948935171,"""درود بر شرف شما و همه وطن پرستان غیرتمند ایران زمین""",1
1377380681198624768,"""سلام و اوقات همگی خوشدوستان من #گوینده، #مجری و #طراح #تیزرهای_تبلیغاتی هستم. دوست داشتین با هم کار کنیم، یا در صورت نیاز به دیگر دوستانتون بنده رو لینک بدین 😍😍😍 قربون همگی...""",1
1001567379653038082,"""الانه ک ناظمه بیاد بگه اگه منو زندان کنن هزار نفرو با خودم به زیر میکشم #سراین_رشته_کجاست""",2
1377401890913144833,"""انقد حال میده توو روش بگی حال نمیکنم باهات""",1
1001086193713459201,"""#یادداشت#محرم_اینجه ترجیح #اردوغان برای دور دوم #انتخابات_ریاست_جمهوری_ترکیه""",2
1377403130577567745,"""گوه تو کفن خمینی #No2Chin""",3
1377390851777732609,"""روم‌های کلاب‌هاوس رو که دیدم فقط میتونمبگم عجب وضع کسشعری شده دوستان.""",3
1377394559760564227,"""آقا این دایرکت صوتی فرستادن برای همه فعاله؟""",2
1377391963595370501,"""ما معمولیارو هیچکی نمیبینه عادت داریم 🚬🚬🚬🥺""",3
1001147416752640001,"""عبید زاکانی می گوید:شخصی به دارالحکومه رفت و گفت از کسی پولی طلب دارم و پس نمی دهد.گفتند؛آیا شاهدی هم داری؟گفت؛ خدا !گفتند؛کسی را معرفی کن که قاضی او را بشناسد!!#گزارش_مديريت٩ساله""",3
1001128488886292480,"""برید مذاکره کنید ،آنوقت متوجه خواهید شد که چه بلای سرتون میاد""",3
1377407397694595081,"""ساعت ۴ صبح از زیباترین ساعاتِ شبانه روزه.""",1
1377405359996895234,"""تاحالا هیچ اتفاقی انقدر منو از پا ننداخته بود:)""",3
1001896836473507842,"""نمیدونم چرا هر موقع بدبختی سرم میاد یاد توییتر میافتمبیام بیام افکارمو بریزم تو زباله دونی توییتر#والابخدا""",3
1377371337400852480,"""دوازده فروردین یکی از ایام الله بود، روزی مبارک و مقدس که دهانی به وسعت ایران با فریادی رعدآسا و پرطنین جمهوری اسلامی را آری گفت.  #نظام_مردم""",1
1377402982166241280,"""چقدر میتونه تاثیر پذیر باشه؟کسی که شخصیتش کاملا متزلزلهمنظورم این موضوع که همجنس گرایی باید تو جامعه عادی بشه نیستشخصیت یک فرد باید شکل بگیره تا بعد بتونه با ذهنی که کاملا متعلق به خودشه این چیز ها رو قضاوت کنه!ولی ورود به یه فندوم باعث میشه بچه ها از جاهایی سردر بیارن که""",2
1377391353781313539,"""زده بود موقتا ساسپند شدید که!""",2
1001144357422968832,"""#گزارش_مدیریت9ساله وقتی وارد دادگستری میشی طوری برخورد میکنند انگار دزدی ، قاتلی ، جنایتکاری و ...""",3
1002218254918733824,"""در نظام ج ا مجازات افشای جنایت بسی سنگین‌تر ازمجازات جانی درارتکاب آن جنایت است. نظامی که قربانی یک تجواز جنسی، تبهکار محسوب می‌شود و متجاوز، قربانی «فریفتگی» او. در چنین نظامی که منطق قضایی معکوس است، حقیقتاً بزگترین جرم انسان، همانا سکوت در برابر بی‌عدالتی‌ست!#IranRegimeChange""",3
1001338551907377152,"""خب استاد جاکش نمیاد...ولم کنید اعصاب ندارم""",3
1377403228652892160,"""میگم اوکی به هیچ جام هم نیست""",2
1377378968437841921,"""شما به فیلم سریال بازی کردنت ادامه بده گلی جان اونجا خیلی بهتری""",1
1377375355942539264,"""من با رنجش می‌خوامش.با زخمش و با جای دردی که روی تنم می‌مونه.«آسو نِویس»""",1
1377406245057990656,"""لطفا برای قانع کردن خانواده احمق من یه راه حل بده هرچی از جنایت میگم میخندن و میگن با رای من هیچ اتفاقی نمیفته میگم خب اتفاق نمیفته رای نده میگه اصلا به تو چه #رای_بی_رای""",3
1001849104358625280,"""تکه‌ای از مستند «شجریان؛از سپیده تا فریاد»«شجریان؛از سپیده تا فریاد» را در سایتهای معتبر فروش فیلم ببینید.دریافت مستند «شجریان؛ از سپیده تا فریاد» ازسینما مارکت: نماوا: #از_سپیده_تا_فریاد #محمدرضا_شجریان #ربنا #رمضان_كريم""",2
1002192173700296704,"""مراحل هیجانات جنسی در زنان""",2
1377401449248747520,"""آغاز عملیات ارسال محصول استراتژیک صادراتی غیرنفتی جمهوری اسلامی، به کشور دوست و برادر """"جمهوری خلق چین"""" تحت نام طرح """"بنیاد برکت قاف سین"""" با همکاری """"و.ف"""" و ارگانهای ذیربط.""",2
1377407183999049729,"""تو رو خدا به پلیس فتا نگو فرزانه😂""",2
1002085418391683072,"""شماره 14 دوهفته نامه #آیت_ماندگار - نیمه اول تیر 1395""",2
1002879519240249346,"""کاش از مسئولین نظام بودم، به همه چی بی توجه بودم.""",3
1377393117364555777,"""پس برا همین اون پیجو زدی ؟ 😂😂""",2
1377407646144155650,"""در حین سیگار کشیدن، تصویر مبهمی از خودم بر شیشه ی در تراس دیدم؛ وحشتناک بود...از خودم ترسیدم...فرار کردم، به خودم پناه بردم...پ.م / در کرانه ی دوست در میانه ی دشمن""",3
1001794414262370304,"""#MeToo قربانی تجاوز جنسی بودن ضربه مهلک و بزرگیه . سالها میگذره . درمان میشی و تروما رو پشت سر میذاری اما حرف و نگاه های مریضی که تورو با وجود قربانی بودن مقصر میدیدن رو فراموش نمیکنی و هربار که بهش فکر میکنی لبریز از خشم و نفرت میشی. هیچکس انتخاب نمیکنه قربانی تجاوز جنسی باشه.""",3
1377393635864408065,"""چقدر امشب دلم گرفت، چقدر بغض تو گلوم اومد یهوچقدر ... لعنت ...""",3
1377399835012251649,"""پریود شدمسریسلی ؟؟الان؟؟؟؟؟؟""",2
1377401988128722945,"""داره اثبات میشه واقعاً""",2
1377409595535073283,"""فرهنگ غنی کشور که در سایۀ انقلاب اسلامی رشد و نمود یافته، توانسته است در قلب کشورهای غربی و استعماری نفوذ کند و دلهای بسیاری را مشتاق تفکربنیانگذار انقلاب اسلامی کرده است.#نظام_مردم""",1
1377403694241607680,"""😂😂😂قانع کننده بود ولی باید یه تلاش میکردی حداقل🤍🔥🥺😂""",2
1001474935863369729,"""مارا چه به اسلام دروغین عموی ، تمامش کنید نوبت به عمل است""",3
1377395255763365890,"""هوای تخمی کانادا در تصویر""",3
1377404563624452096,"""امیدوارم هر چی هست مثل اکسِ لاسوی من نباشه:))""",2
1377406618934018048,"""واسه نگه‌داشتن یا برگشتن‌کسی بنظرم نباید هیچ کاری کرد باید همه کار واسه لحظه بودنش کرد و کسی میخواد بررو راهو بهش نشون بدی بره 👌""",2
1377403212722933761,"""اونی که تو چمران بود؟""",2
1377400090550149120,"""روز دوازدهم فروردین روز امامت امت و روز فتح و ظفر زعفر ملت بزرگ ایران است#نظام_مردم""",1
1001482804293783552,"""آهن بدنش رو چک کنین""",2
1002217880476372992,"""این دیگه سوال نداره اول پیرمرد کسخل بی شریعتمداری وادامشون بزدوی""",3
1377397667819618304,"""آهامتوجه شدم.من توییتهاشو که میبینم، متوجه میشم یک مبارز هست.ولی با توجه به چیزی که شما گفتی متوجه شدم شما یک شاه اللهی هستی.ایران داره تکه تکه میشه و شما هنوز بت پرستی میکنید؟! 😔بای 👋🏻""",3
1377399791571722243,"""دولتی که شما اوردینش""",2
1001829706902200321,"""کی اینا راست گفتن که نوبت ایندفعه باشه!""",3
1002244586696269830,"""یک سوال ازبراندازهای عزیز بعدازاینکه بخیال خودتان رژیم چنج کردیدقدرت به چه کسی میرسد؟احمدی نژادداعیه داردرضا ربع پهلوی هم همینطورمجاهدین خلق مریم رجوی رارئیس جمهور میداننددارودسته بنی صدر هم هستندملی گرایان هم جداگانه ادعای حکومت دارند بنظرتان جنگ قدرتی شدید درنخواهد گرفت؟""",3
1377400652687683586,"""یه نفر که داشته رقبا رو از میدان به در می کرده""",2
1001848787470573568,"""نظرات اقاي خميني در تحريرالوسيله كه تقريبا چكيده از نظرات فقهاي دوران هست هم همين است""",2
1001344605718183938,"""خدای من، اگر تو دست مرا بگیری، هیچکس مرا دست کم نمی گیرد💖#خدا""",1
1001441464914718720,"""بوسیله کف دست، مانع حرکت سرتان به طرفین شوید و مقاومتی دوسویه بین سر و کف دست بوجود بیاورید.""",2
1377401587535028225,"""من از هیدن کلا یه آهنگ رها گوش داده بودم و هیچ نظری هم راجع بهش نداشتم عرفان پایدار‌و که هیچ‌جوره نمیشناختم و ازین دعوای کسشرشونم چیزی نمیدونم ولی واقعا وقتی هیدن برا تحقیر پایدار بهش میگه عروس/دختر و... باید رید پس کله‌ی دختری که طرفدارشه.""",3
1377390298083422209,"""سنگ بنای یک انقلاب علمی در کشور گذاشته شده و این انقلاب شهیدانی از قبیل شهدای هسته‌ای نیز داده است#نظام_مردم""",1
1377394099439947782,"""فرق بین سید و عبد 😉""",2
1377400572601569286,"""زندگی به اندازه خودش مصیبت بزرگیه ، تو دیگه بد نباش""",3
1001183842865205251,"""گی روش خواست گوز گنده کنه کون ایران پاره شد#تیم_ملی #تيم ملي""",3
1377393486362603521,"""و اون طرف همه‌ی خصوصیتای خاص مارو ، اینقدر توی طول روز می‌بینه تا بالاخره واسش عادی می‌شه. بنظر من زمان کارشو انجام میده تا جا باز کنه واسه‌ی ادمای جدیدی که قراره بیان توی زندگیمون.""""ادمای جدیدی که خیلی بهتر و عالی ترن و قراره بیان توی زندگیمون """".ما باید بگذریم و فقط فراموش کنیم.""",1
1377399696411357184,"""دکتر اندریاس ریک محقق مؤسسه استشراق آلمان در هامبورگ:به نظر می­رسد که امروز جمهوری اسلامی یک نظام اسلامی پیشرفته است و نظامی است که نیازی به اجبار و اعمال زور ندارد و با پیروزی و موفقیت این تجربه، ایران در جهان اسلام یک الگو و نمونه است.#نظام_مردم""",1
1377407762343231492,"""متاسفانه وزارت بهداشت قدرت و وظیفه برخورد رو ندارهاونی که باید چلوش رو بگیره نگرفته""",3
1001559454083637248,"""حال و روزم مثل یه گربه ماده تو فصل جفت‌گیریه! که همه‌ش باید مواظب باشه یه نر وحشی شیرجه نزنه روش!""",3
1377376982422319105,"""چرا همه منو به با ادب بودن میشناسن به خدا منم مثه خودتونم😂😂😂""",2
1002998347584634882,"""ما ز یاران چشم یاری داشتیمولی خب عوضش اونا تا دسته کردن تومون""",3
1377392732679761922,"""واکنش منم خیلی عمیق بود""",2
1002921361822703616,"""ممکنه شماها ندونین ولی تهران دریا داره""",2
1377395451696050178,"""چه خوش خط. ببین چه کسانی چه شدند ⁦☹️⁩""",2
1001843065970192384,"""در هر صورت بيان خانم زهرا طباخي و افراد هم جناهش كاملا مشخصه اشنايي با قوانين فقه ندارد ، از جناح مقابل هم مشخصه اشنايي با قانون ندارند و همه دارند براساس تصورات خودشون مطالبي ميگن، مثل تصور عامه كه در دهه شصت فكر ميكردن اگه دختر پسري رابطه داشتن عقد ميشدن با مهريه دست و پا""",3
1377393004009320449,"""دوازدهم فروردین از بزرگترین اعیاد مذهبی و ملی ماست ملت ما باید این روز را عید بگیرندو زنده نگه دارند.روزی که کنگره های قصر 2500 سال حکومت طاغوتی فرو ریخت. وسلطه شیطانی برای همیشه رخت بر بست وحکومت مستضعفین که حکومت خداست به جای آن نشستامام خمینی(ره) 12فروردین1359#نظام_مرد""",1
1002990371083653120,"""بیا حماقت را اینجا ببین صد رحمت به ایران!""",3
1001186928052629505,"""دعای توسل بخونان شااللّه خیلی بهتر از اونچه می خوایی برات میاد.""",1
1377409758861221890,"""خدارحمتش کنه.کلا آقایونی که خواهر ندارن خیلی بهش نیاز دارند.دیگه این بنده خدا خیلی خیلی موردش خاصه!!""",3
1377403087581716481,"""وقاحت یعنی کسانی که به چین خاک دادند به لبنان ناموس به کانادا ثروت به روسیه دریا به فلسطین پول به یمن اسلحه به عراق برق به سوریه موشک و به ونزوئلا بنزین به ما می گویند وطن فروش!«برگرفته از کانال تلگرامی آزادی»#نه_به_قرارداد_۲۵_ساله #No2IRChinaTreaty #No2ChinaIRAccord""",3
1377398849652715521,"""مرسی دورت بگردم.‌ولی من لیاقت تورو نداشتم. تو باید با خیلی بهتر از من وقت بگذرونی🙂 ولی هیچی، فقط مواظب قلب مهربونت باش سیاهش نکنن. منم همین ادما سیاه کردن که اینجوری شدیم😔""",3
1377377605607821313,"""من گِل و گُل و برگ لیمو میخوردمI vote #EXO for #StanWorld""",2
1377398414619471873,"""وقتایی که حس می کنی از زندگی عقبی &lt;&lt;&lt;&lt;&lt;&lt;""",3
1001522529964441600,"""‌بلاک چین هیچ ربطی به فیلترینگ نداره و برای عبور از فیلتر نیست. یک بستر جدید برای تجارت الکترونیک هستی سری به اشتباه فکر کردن بلاک چین ینی ضدفیلتر شدن تلگرام""",2
1377400410793598979,"""یکی به چندتا چک بزنه تو گوشم بلکه از خواب بیدار بشم:)""",2
1377380404064313350,"""جمهوری اسلامی متکی به یک ملت مؤمن ، سرافراز ، اصیل و ریشه دار است.#انقلاب_مردم""",1
1377398524669616131,"""وقتی میگی آدما ینی پسر و دختر منظورم این بود فقط دخترا :)""",2
1001443510522908672,""":Dپس حتما زندگی زیبایی دارین درست مثل خودتون 🌹❤""",1
1001467870453403649,"""اون کنترل به خاطر تویه که حشریت مغزتو از بین برده نه به خاطر من""",3
1003008766504292352,"""منم خونه قدیمیمون توی خوابام هست، حتی کوچه هایی این خونه جدیدمون تو خواب میرسن به خونه قدیمیه""",2
1377402869909921797,"""آرامش و سکوت شب یجوری قشنگه که دلم نمیاد بخوابم و از دستش بدم🥲🤦🏻‍♀️""",1
1377390864100700161,"""بله قبول دارماما عمل قبلیش اونقدر اثر مخرب داشته که عمل جدیدش رو باورناپذیر میکنه. دست کم باید خیلی بیشتر تلاش کنه تا حس اعتماد امثال من برگرده""",2
1002007792402817025,"""خب اینکه براش فرقی نداره انقد ک زیر عرزشی ها خوابیده""",3
1002132774747361280,"""برنامه امشب رو نگاه کنید، اون بخش هم ضبط شده بود در وقت برنامه نگنجید، ضمنا در توییتر و اینستاگرام مصاحبه پزشکان و معاون وزیر رو میگذاریم امشب""",2
1001879444036968448,"""امین تارخ ده ساله داره تو سریالای ماه رمضونی گول شیطان رو میخوره Pn: cp by nmkoja""",3
1377408560280170496,"""وجدانن خوابین یا خودتونو به خواب زدین😐""",2
1377407332842237953,"""آخه به بعضیا واقعا ریش نمیاد و برعکس شیش تیغ خیلی بهشون میاد اونا چی""",2
1377404086904061961,"""جوابی که دادید هیچ ربطی نداشت""",2
1377408407083229185,"""و ادمینای بیاتو انیمه""",2
1002988783565000705,"""شما هم وقتی شنیدید که #ولایتی از #برجام گلایه کرده،حالت تهوع بهتون دست داد یا من خیلی سوسولم؟#برجام_نافرجام#خرفت""",3
1377394694422945799,"""اینا کی فرصت کردن اینقدر بی‌شرف بشن اخه!""",3
1377406959301783553,"""خودمم هنوز وقت نکردم متاسفانه""",3
1377394916029042689,"""آدم بیزار یا آدم خور؟""",2
1377370995175038976,"""خیلی خفنه واقعا... لیاقتشو داشت ک خیلی بیشتر دیده بشه 💔""",1
1377402480040894468,"""بارها و بار ها سقوط کرده ام.اغوا به هیجان اندک و سطحی ناشی از هورمون ها مرا به خودم باختاندند. می توان قسمتی از خود بنام دائمی کنندهِ عادتها در طولِ زمان را یافت و سوزاند؟""",3
1377394879186145280,"""که عکسا صدا ندارن هان؟""",2
1377401233565130753,"""روحانی: اگر مشارکت در انتخابات حداکثری نباشد ضربه بسیار بزرگی خواهد بود""",2
1002873305504845829,"""اينكه با كسي دوست و رفيق شي كه واقعيت و مجازيش يكي باشه.بحث وابستگي و اينارو نميگم.""",2
1377399936698834946,"""چرا ییشینگ ترند شده بخاطر کلیر سرچ؟#EXO #엑소""",2
1377403468546211840,"""بحث‌هایی که نصف شب راجع به زندگی با مهتاب میکنیم&gt;&gt;&gt;&gt;&gt;""",2
1377394785019817986,"""چرا نمیخوابم؟چون صدای خُر و پف تیمور نمیذاره😼""",3
1002104539066109952,"""از شیش ماه پیش که ۷پلاس تازه خریده بودمو ازم زدن حدود ۴ تا گوشی گم شده رو به صاحبشون برگردوندمحالا من کسخلم یا اون دزده کسکش؟مسئله این است""",3
1002137487660257280,"""عجیب نیست که یک کتاب بعد از چندین‌بار خوانده شدن، چاق‌تر می‌شود!؟انگار چیزی لابلای صفحه‌ها جامی‌ماندچیزهایی مثل، احساسات، افکار، صداها...کرنلیا فانکر""",2
1377408526033674245,"""خیلی بحث درونگرا بودن پیچیدس‌. مثلا تستها همه میگن من بشدت درونگرا هستم و در عین حال هم آدمی رکی‌ام هم روم زیاده هم مظلوم نیستم هم زیاد جنب و جوش دارم :))""",2
1377390058618068992,"""خوش بحالت که تونستی آروم حرف دلتو به مامانت بزنی.‌.. من هنوززبعد ۴۰ سال، با وجودیکه از آتش دل، چون خُمِ مِی در جوشم، مُهر بر لب زده، خون میخورم و خاموشم 😔 فقط هفته ای دو سه شب تو خوابام باهاش مفصل دعوا میکنم و حرفای دلمو با اشک و فریاد به‌‌ش میگم""",3
1377403085157494785,"""بعد از انقلاب اسلامی تاکنون ۲۱ سال متوسط عمر ایران افزایش داشته است. از ۵۵ سال به ۲/۷۶ سال. #نظام_مردم""",2
1001874609417973761,"""این خانم سنی فرماندار بندر ترکمن بودن. وبا لباس محلی ترکمن در محل کارشون حاضر میشدن.""",2
1377390902876979201,"""خیلی کنجکاوم بدونم صداهاتون چجوریه.""",2
1002922155011727360,"""افسردهباکلاسم هس*___*""",2
1377392767807057920,"""یکی باشه که بیاد تو بغلت بکوبیش به در و دیوار و فقط ...از لباش لذت ببری .""",1
1001759338522914822,"""آره واقعا ممکنه. من ادعایی در مورد این که میدونم حتی یکی از این هزار و یک راه چی میتونن باشن ندارم. همینطور این که اینی که من میگم بهترینشه.فقط امیدوارم در روزهای آینده حداقل یکی از این هزار و‌یک راه رو ببینم. حداقل اکشنی ببینم که بهم نشون بده که خودشون رو مسئول میدونن.""",2
1001543174127538176,"""منظورتون اینه که بهشون آب و غذا دادنه یا اینکه کمک بهشون برای مهاجرت به کشورای دیگه است؟""",2
1377389650273202185,"""۱۲ فروردین ۱۳۷۰ و تولدی دوباره – علی اکبر عندلیبیدر سالگرد #عملیات_مروارید #ارتش_آزادیبخش_ملی_ایران""",2
1001495379706368000,"""سلام دوستان انقلابی فالوم کنن.باشد که سبب خیر باشیم در راه ریت لطفامتشکرم""",2
1377393473729359874,"""جز زیبایی چیزی نمی‌بینم😂""",1
1377373127647223808,"""عکس پروفایل خانومایی که از پشت سرشونه و موهاشونو گوجه کردنم خیلی خوش دارم""",1
1377392984874835970,"""خب دیگه حالا عشق باشه خیلی خوبه اما اگر نیست و دیگه موقعیت به دست آوردنش هم نیست، دوست داشتن کافیه وقتی بقیه ی موارد زندگی اوکی هست.""",1
1377405556823101443,"""جاییه که توش احساس غریبی نکنی وتو احساس امنیت کنی""",2
1377402595921174528,"""لعنت به همه کسایی که یه سری ترسارو کاشتن تو روح و روانمون""",3
1000008547038580736,"""كاش اينا كه با فحش خواهر و مادر آدم رو تشويق به چنج ميكنن و اونا كه تلاش ميكنن با همين زبون ايمانشونو به آدم فشار بدن، چند جلسه نشست هم انديشى با هم بذارن. فكر كنم سوتفاهم پيش اومده بينشون وگرنه مطمئنم ميتونن دوستاى خيلى خوبى باشن""",3
1377399978918731778,"""وقتشه که یک گلدون خوشگل براش بخری که خونه تازه‌ش رو تجربه کنه😊""",1
1001917756684431360,"""این موضوع هیچ تاثیری در تصمیمم نداره. اگه قرار باشه ازدواج کنیم، می کنیم. البته به نظرم اگر ضربه ی روحی به دختر وارد شده باشه، بهتره مشاوره بشه تا درد کمتری رو حس کنه. ولی به نظرم به هر پسری نباید درباره ی چنین موضوع خصوصی ای گفت.""",2
1001330562789969922,"""می‌خوام یه شرکت بیمه تاسیس کنم، اسمش رو بذارم : بی می ناب""",2
1002048213283721222,"""واقعیتش منم این افطاری روحانی رو دعوت بودم ولی با جهانگیری یکم ناخوشی داشتیم نخواستم چشم تو چشم بشیم و نرفتم#افطاری #افطاری_روحانی""",3
1377397475561066497,"""کاش یه بچه گربه بودم. صاحبم هم یه دختر خوشگل و مهربون بود. اونوقت اون همیشه بهم محبت میکرد.""",3
1377399058831081473,"""قراره با بچها برنامه هفتگی بذاریم راجع به بچهامون حرف بزنیم دوست داشتی بیا""",2
1377408503808094208,"""اول اومدم یه ریپلای زیبا و عاشقانه جواب بدم تا این که آخرشو دیدم😅🤦🏻‍♂️""",2
1003005323718914048,"""یه پیشنهاد دارم براتونبه جای اینکه حساب کنید ببینید دکترا چقد در میارن،بیاین حساب کتاب کنیم ببینیم شرکت های حمل و نقل عمومی چقد در میارن""",2
1001631563711475717,"""حق با شماست.اشتباه ثبت کردم. دست شما درد نکنه اشتباه رو متذکر شدید.""",1
1001551441243394049,"""وقتی ی برنامه در داخل ی کشور فیلتر میشه تمام مردم ملزم به عدم استفاده میشن .""",2
1377393858787504129,"""تلو از شرق زیاد دور نیستتو کجایی؟""",2
1377405076545806339,"""قهوه ای هم رنگ قشنگیه😁💪🏻""",1
1001673886893789184,"""چهارشنبه 9 خرداد، 14 ماه رمضان خدایا به امید تو""",2
1377406134039031811,"""حالا باورات چی بود ؟""",2
1001067325381103616,"""نشونه ی کسمغزی توعه که زود تحریک میشیچی دوست داری بشنوی از این بشر؟خواهر روسری سرت کن که من تحریک نشم !!""",3
1377408729222631427,"""نههه ببین اون صمیمی‌ترین دوست پسر که گفتم منظورم دوستِ پسر بود که پسرخالمم هست همزمان😂و اکسم هم متاسفانه آشنا بود و من تو این مراسماتشون دعوتم😂""",2
1377368305724362757,"""عمیقا حس میکنم حداکثر صدای گوشیم با هندزفری خیلی کمه برای بعضی آهنگا""",3
1002150013529673728,"""تو ژاپن کسایی مشهور میشن که نبوغ و اختراع بیش‌تری دارند حالا تو #ایران هر کی احمق‌تر باشه مشهورتره ، شما کافیه یه نگاهی به #اینستاگرام بندازید متوجه میشید نبرد سختیه برای کسب شهرت بر پایه حماقت""",3
1377406463941865478,"""اگه هر آهنگ رو بگیریم ۴ دقیقه تقریبا ۵۳۰ سال طول می‌کشه :)""",2
1001384178775183362,"""محمدرضا این تو متن بود یا خودت وگفتی؟""",2
1377392067039490048,"""بابا درگیر چرا ))) من گیر کردم باز نمیشدد""",2
1001741708638351360,"""جالب است که انسانها دو چشم دارند ولی با یک چشم به دیگران می نگرند و جالب تر اینکه انسانها یک چهره دارند اما دورویی می کنند""",2
1002912834437689346,"""به امید قهرمانی آرژانتین امسال.""",1
1377401388607533059,"""قلوب یعقلون بها خیلی عمیقه! قلبهایی که باهاش فکر کنند!""",2
1377393521662033928,"""بالاخره تونستم یکی از ویژگی های پارادایم رفلکتیو رو توی Vile پیاده سازی کنم، مثل خر خوشحالم🤩""",1
1377370946978254848,"""جهان ترک 😔😔😔۴۵ میلیون ترک تو ایران که تمام جمعیتش به ۸۵ میلیون نمیرسه 😔😔😔""",3
1377368444639698946,"""8 کا شدم 8 هزار تومن وجه رایج مملکت شیرینی میدم""",1
1377401321129656323,"""امشب به خودم قول داده بودم قبل از ۲ نصفه شب بخوابم. اما بحث‌های توی روم و دوستان #نماوا و #فیلیمو در کلاب‌هاوس خیلی خوب بود و باز هم خواب بی خواب! البته خوبیش اینه که دیگه نیاز نیست #رشتو بابت VOD ها بنویسم. کلی شفاف سازی شد.""",1
1377373113378353152,"""بین نماز ظهر و عصرم استخاره کردم خوب اومده مبارکه، دور سرت بگردم.""",1
1001132752111054848,"""چرا به شماها برمیخوره؟! یه دوستی میگفت کار شما از غربگرایی، به غرب‌پرستی رسیده ... والذین کفروا اولیائهم الطاغوت / اولیائهم الآمریکا""",3
1001856526242459649,"""چی شد این سوال اومد تو ذهنت""",2
1377369144199237633,"""دوازدهم فروردین ماه ۱۳۵۸، روز بروز شخصیت حقیقی مردم ایران و روز تثبیت انقلاب اسلامی است. روز جمهوری اسلامی گرامی باد⁧#نظام_مردم""",1
1377405458957225984,"""وقتی داری تو یوتیوب فیلم نگاه میکنی یه دفعه تبلیغ میخوره""",2
1001560987722502144,"""اگر همون موقع ایت الله طوسی رو رسوایی می کردید به اشد مجازات الان این بلا سر بچه های طفل معصوم نمیومد.""",3
1377391724041932802,"""خلاصه تو آبرو یه ایلی حواسته جم کن بی ابرومون نکنی😞""",2
1377392664119758849,"""صدای خروپف خاله ام، شبیه صدای باز شدن چسب پنج سانتیه""",2
